id_viaje,CURP,RFC,num_economico,tiempo,distancia,lugar_origen,lugar_destino,fecha_viaje
739,DWPT950829HDAPON17,NWCQ991229ZE0,4206,14:01:10,7.48,Nezahualcoyotl Anzinger 496 86360,Facultad de Ciencias,2013-04-30
740,LWNH970929MIRXUQ84,QOZP980929FD9,9308,14:22:29,24.72,Nezahualcoyotl Sunfield 6 66831,Facultad de Quimica,2015-12-17
741,OUKS931129MKAZTW66,RSGJ931008ZX3,5881,13:47:38,22.71,Nezahualcoyotl Veith 3830 14712,Facultad de Quimica,2013-06-04
742,AXFM800927HMJLVA64,OMPC871219LP2,2241,13:16:36,30,Nezahualcoyotl Fulton 7 81157,Facultad de Ciencias,2016-10-12
743,LAQC721109MEFQSY03,QMPF921128GP8,1846,14:07:40,29.09,Nezahualcoyotl Surrey 9 77919,Facultad de Ciencias,2014-09-20
744,SPNC971128HCUYHM41,EBZA971109OV0,7630,14:09:06,44.09,Nezahualcoyotl Bartelt 2773 99026,Facultad de Ciencias,2013-10-17
745,LDHT671227MIGPLT72,JRPY841226SB0,3911,13:01:51,20.45,Ecatepec Charing Cross 96 63326,Facultad de Ciencias,2011-06-06
746,PEIL731129HKYBZT24,BSHL961209DL6,6465,13:42:33,44.21,Ecatepec Forest Run 3 42294,Facultad de Ciencias,2011-03-27
747,WSKF971129HQCZDX18,JSLF941206TX5,2345,14:15:05,24.02,Ecatepec Stephen 6 23645,Facultad de Psicologia,2013-11-17
748,NIEM871119MOMYVC29,CAFQ811209IZ1,7974,13:03:49,39.41,Ecatepec Grayhawk 21 56994,Facultad de Odontologia,2016-11-01
749,ABGZ991029HNUSZE45,SNPO941109NV2,2119,13:17:38,12.88,Ecatepec Dryden 358 77059,Facultad de Ciencias,2013-03-06
750,CTOI971229HSHUOE20,FOIX901228MW3,3049,14:52:20,36.26,Ecatepec Bunker Hill 4 58935,Facultad de Psicologia,2015-10-28
751,MDZF751217MIHUSX21,XKZE861218WQ1,3363,14:51:10,15.09,Ecatepec Wayridge 11123 86137,Facultad de Odontologia,2009-11-02
752,DAKH891227HSMTAW34,BJCV630829JB7,5615,14:57:58,16.12,Ecatepec Fordem 9977 52632,Facultad de Quimica,2011-07-10
753,NCFW801129MEKNJV50,IXQE691227YH5,3498,13:13:54,29.58,Ecatepec Holy Cross 4063 14639,Facultad de Quimica,2016-05-20
754,PXOZ921229MXYURN55,GPEB801229NY8,6898,14:47:10,15.2,Ecatepec Calypso 48 86679,Facultad de Psicologia,2018-07-18
755,FOPL911026HNWZPE70,MPTW951129QI5,4562,14:37:43,35.43,Naucalpan Homewood 53608 83945,Facultad de Ciencias,2018-08-21
756,QIDP871227HPUOJZ19,XGIV901029ZH7,2802,13:17:05,10.82,Naucalpan Rieder 2860 66530,Facultad de Ciencias,2014-03-06
757,KDSU871218HRYKLI13,ISTB901209YZ3,9454,14:00:31,17.57,Naucalpan Main 996 50446,Facultad de Quimica,2018-07-03
758,JBVT921128MWISHP68,VAYX961117CX4,2066,13:34:05,5.62,Naucalpan Anderson 272 22445,Facultad de Quimica,2017-02-17
759,HKAI781029MEMPJS24,ATJI911128XF6,2566,14:20:49,25.4,Naucalpan Maryland 2062 53665,Facultad de Ciencias,2014-02-07
760,RQAE681217MOMNXK21,CPIO881229PF4,3581,14:06:22,33.7,Naucalpan Pleasure 42 83699,Facultad de Ciencias,2011-03-28
761,UPKI761229HFGCMN71,OKYW901128NI4,3592,13:59:21,29.07,Naucalpan Gale 3 98220,Facultad de Ciencias,2012-02-21
762,AIVR901228MXEHSD68,MXPW951114QG1,5061,14:28:14,21.69,Naucalpan Merrick 667 54086,Facultad de Psicologia,2017-02-23
763,SYZP991129HOXJFW58,WXRD901219OH9,4275,14:30:25,3.56,Naucalpan Hermina 934 33484,Facultad de Ciencias,2013-07-05
764,KGZW951229HBNDLS81,ZGKW971109GB5,4989,13:27:24,3.88,Naucalpan Hoffman 3 52457,Facultad de Ciencias,2013-03-07
765,QLFS771128HSBNFL83,ATLO911209YE9,4189,13:33:01,24.27,Naucalpan Starling 98972 99091,Facultad de Ingenieria,2014-08-20
766,YXRC981128MXNAID90,MJAQ941126HK2,9029,13:13:39,27.83,Naucalpan Hoard 4634 12472,Facultad de Odontologia,2013-10-02
767,IXVM881219HAPWTI68,YPTB971129SM9,5971,13:26:08,39.37,Naucalpan Lotheville 23 29438,Facultad de Quimica,2018-06-22
768,HZEP811209HCUSYG81,FKZN891228NH8,2159,14:21:34,30.43,Naucalpan Memorial 53 70823,Facultad de Ciencias,2009-01-24
769,HLCX631226MUIVDW70,YPND941219RL0,2120,13:26:28,27.17,Naucalpan Debra 7 85373,Facultad de Quimica,2018-05-28
770,BHAE801126MKYFOH74,YGEP911219MX2,6198,14:05:47,20.91,Naucalpan Corscot 25618 27268,Facultad de Ciencias,2011-08-21
771,LXHO921028HVPLSU17,ZDBI991028RT6,5740,13:06:04,26.18,Naucalpan Sauthoff 8558 92253,Facultad de Medicina,2018-10-22
772,QZHD951219MIDPBC02,TRMV961219ML2,2892,13:33:07,22.91,Naucalpan Victoria 4 44754,Facultad de Ciencias,2016-04-14
773,TOVE831008HZDCMU55,JSIV951128MA3,2178,14:05:46,4.7,Naucalpan Coleman 581 96179,Facultad de Ciencias,2008-09-29
774,RWSH911218HMPOLS32,KWRI831218GD7,5634,14:02:55,28.08,Naucalpan Florence 146 66161,Facultad de Psicologia,2011-03-04
775,TCWO911118MNHTEL14,OEAI751109IY7,8949,13:58:48,32.35,Naucalpan Northridge 70 24383,Facultad de Quimica,2011-04-29
776,SCLT991219HCHBRI32,TGVM681029SD5,5993,14:46:19,22.45,Naucalpan Hintze 6 47327,Facultad de Ciencias,2016-03-25
777,IWCE981208MNTOEV55,YAVP981229LB2,8153,14:42:01,34.45,Naucalpan Anthes 95 56703,Facultad de Ciencias,2015-09-03
778,VZHQ841209MVIUPZ29,PZCK741205TX1,1738,13:31:33,4.12,Naucalpan Merry 61549 14478,Facultad de Quimica,2009-05-24
779,JQEZ910525MFBLWK30,UREM971229UO4,3598,13:59:18,7.97,Naucalpan Tennessee 76 79406,Facultad de Ciencias,2014-03-11
780,CEFB911128HFWLNU71,NULW711109NI2,8139,14:16:25,13.84,Naucalpan Eagle Crest 75 52453,Facultad de Quimica,2012-03-01
781,XNAF761128MENSGJ14,DMWT901008CG0,3980,13:20:16,17.17,Naucalpan Sutteridge 0 70749,Facultad de Ciencias,2012-03-18
782,JEQK901027MRKEXW26,KNOV901125GH8,3673,13:31:28,25.83,Naucalpan Lindbergh 16 99357,Facultad de Ciencias,2013-04-10
783,ARXQ911108MCWAEQ72,ZKOM651208NV0,8106,13:37:17,22.01,Naucalpan Meadow Ridge 204 65854,Facultad de Quimica,2010-03-09
784,XAIV741217MXUFZM53,CLTE831227JC0,6142,13:37:47,42.84,Naucalpan Carioca 961 90114,Facultad de Ciencias,2012-06-14
785,MQCR631229MCWXJF58,STBD991228CE3,6476,13:55:30,7.07,Naucalpan Ridgeway 31197 65257,Facultad de Ciencias,2008-07-31
786,QAUL841107MYXCVB77,ZSQY921009JW6,8573,14:48:54,4.49,Naucalpan Dennis 9 79570,Facultad de Ciencias,2016-02-17
787,HFRA921119HXKZSW00,MYWD861229GE8,6156,13:59:44,43.76,Naucalpan Kennedy 18 81498,Facultad de Ciencias,2013-06-07
788,KXIB631219MPIEUV92,NCOW901216XH5,2162,14:11:07,18.34,Naucalpan Ridgeview 8 95721,Facultad de Quimica,2008-03-31
789,EKBN941029MLSRWA85,FISM741228LB4,9033,14:51:20,37.27,Naucalpan Nova 7 27146,Facultad de Ciencias,2014-03-13
790,SJZI960629MMEZWN66,FCOB731018CR2,9668,14:25:59,16.33,Naucalpan Buell 923 68102,Facultad de Ciencias,2018-02-19
791,CTVX950829HISLQW97,OESL691127XT7,8591,13:10:44,3.77,Naucalpan Vidon 98662 70778,Facultad de Ciencias,2012-07-11
792,NDPT831207HDXVRB42,LEFO911228EM4,5458,13:02:50,18.67,Naucalpan Kedzie 58553 76031,Facultad de Ciencias,2011-08-10
793,BPHG981228MJPRNI91,TNRB951109GR2,8977,14:16:30,28.76,Naucalpan Stone Corner 86961 30616,Facultad de Ciencias,2012-06-08
794,ZGYD951228HGIVFU98,PLXO961129QZ5,1275,14:17:17,23.35,Naucalpan Portage 0 25499,Facultad de Quimica,2016-05-05
795,JDHI811209HBAXVT86,DOTF991219ED9,4463,14:48:23,30.91,Naucalpan Memorial 87944 22693,Facultad de Ciencias,2015-11-14
796,LEIV950706MNXMFO67,QSDA941007MJ2,3043,13:21:58,32.87,Naucalpan Reinke 14 13374,Facultad de Ciencias,2011-09-14
797,DPLU691218HPRKBD63,WOPC971225SB3,8162,13:59:09,15.56,Naucalpan Eliot 8 77107,Facultad de Ciencias,2009-06-18
798,VGIC971227HRLPIS03,WNPK851227UK5,8848,13:04:27,3.38,Chimalhuacan Mosinee 509 44277,Facultad de Quimica,2015-06-20
799,AQSM901219HOIXKC44,PQLC961206FN4,4730,13:05:54,17.58,Chimalhuacan Vera 842 11793,Facultad de Ciencias,2011-04-08
800,KWJZ901119HQLYFE92,MYSR911129OJ1,7192,14:44:42,37.28,Chimalhuacan Fremont 94 11443,Facultad de Ciencias,2013-06-13
801,AVOC941208HRASQL22,ZWQB971109KP2,8781,13:13:24,30.76,Chimalhuacan Di Loreto 77 88591,Facultad de Quimica,2009-04-11
802,CFYS921128HFPVDE41,IMTV921229PN9,2142,13:23:53,13.64,Chimalhuacan Fordem 0 12655,Facultad de Ciencias,2015-04-06
803,ZJQB871219MGFIXC55,CSAO861228JE1,4895,13:04:26,18.31,Chimalhuacan Duke 93 27487,Facultad de Ciencias,2009-02-21
804,LWPH901115HVQHSR22,VIOR921126KN4,2222,14:53:00,17.5,Chimalhuacan Bashford 277 73231,Facultad de Psicologia,2008-09-26
805,LXBF941229HEXLSR72,ZXGN901208MW8,8292,13:41:41,18.57,Chimalhuacan Meadow Vale 33 42052,Facultad de Psicologia,2012-05-09
806,YAHL821207MXHPZT98,TPQU971119MY9,2295,13:18:36,1.1,Chimalhuacan Truax 22905 97558,Facultad de Psicologia,2013-11-18
807,GQCY821006MLKMJQ13,DQYZ711124BD6,5175,13:19:29,39.47,Chimalhuacan Petterle 35 47573,Facultad de Quimica,2017-02-06
808,MERJ881209MSYDPE26,FKBX810829NY9,2900,13:43:02,12.25,Chimalhuacan Hayes 15550 64675,Facultad de Psicologia,2011-07-20
809,WNJE991227HXURMH89,LFVK911029UX0,3607,14:31:58,2.06,Chimalhuacan Hoffman 4516 99276,Facultad de Odontologia,2016-04-06
810,DHPN721207HGPFJR15,DLWN681009VD2,1714,13:33:16,2.82,Chimalhuacan Farmco 7 60718,Facultad de Quimica,2016-06-02
811,GAEU871119HPERXG23,XWQE991128VO7,4838,14:20:01,35.46,Chimalhuacan Eagle Crest 29257 28121,Facultad de Psicologia,2008-08-17
812,JMEQ841109HHEOZD39,XLMC941128AN0,6929,14:14:10,19.89,Chimalhuacan Hansons 2 92939,Facultad de Psicologia,2012-09-11
813,ISXJ601219HHFJIE85,JGQB981206AI8,5089,14:36:27,28.03,Chimalhuacan Artisan 470 99538,Facultad de Ciencias,2012-08-22
814,KQFB921128HMOBZJ44,HFLU951119QA8,7527,13:30:54,44.65,Chimalhuacan Eagle Crest 49461 34835,Facultad de Odontologia,2015-09-23
815,ISBX741228MKJOFA18,KZEL621008FX9,3031,14:01:27,8.13,Chimalhuacan Grover 397 59104,Facultad de Quimica,2015-10-22
816,WQUF871229HIFHOG43,DIFX811019ZD9,3620,14:33:32,43.48,Chimalhuacan Meadow Vale 9 50212,Facultad de Odontologia,2016-06-19
817,CBUD781229HQYEFG37,ZWMS911219YL4,7773,14:31:00,14.64,Chimalhuacan Summerview 18 46946,Facultad de Ciencias,2013-04-30
818,HDYS671017MUMLSY00,MIGH841128BQ1,5466,14:47:38,11.3,Chimalhuacan La Follette 96924 16741,Facultad de Ciencias,2017-09-04
819,WEAT821127MDYLRN01,DVRG821219NC0,6801,14:57:16,15.71,Chimalhuacan Heffernan 18 48796,Facultad de Ciencias,2014-09-21
820,MDAT971209MYTCRI19,RNBQ981228CB5,1678,14:50:03,10.71,Chimalhuacan Maple Wood 0 54517,Facultad de Psicologia,2015-05-10
821,VHAM691219HFNEVX69,RPUW951229VK3,6472,13:56:58,21.76,Chimalhuacan Myrtle 61784 35246,Facultad de Psicologia,2014-04-30
822,LTYR641207MZVWPI44,ALMK991119VN7,3110,14:35:41,44.86,Chimalhuacan Golf Course 589 92408,Facultad de Ciencias,2017-01-16
823,VSOR621229MWXQRZ52,MIZD621208ZY5,5825,14:06:07,23.95,Chimalhuacan Victoria 621 33521,Facultad de Quimica,2015-12-22
824,OJIN881218MAQLZP84,YFQK951108US6,4791,13:18:49,32.66,Chimalhuacan Reinke 12 88901,Facultad de Quimica,2008-11-19
825,UVLH891208HXJQPS02,TMIW921208MP6,6716,13:19:39,28.75,Chimalhuacan Schurz 89 73734,Facultad de Ciencias,2010-12-11
826,EHQV981208MCTQNU68,QNKL861226NF3,2455,14:26:46,17.66,Chimalhuacan Pine View 48 41694,Facultad de Ciencias,2013-07-16
827,BZNO781229MIWCXP73,KTLC811109ZM6,1775,14:26:55,36.38,Chimalhuacan Sycamore 5 63206,Facultad de Medicina Veterinaria y Zootecnia,2013-01-06
828,CSPV711027MPAZCK60,LUMC821209FQ6,1934,14:23:05,4.58,Chimalhuacan Mayer 955 47976,Facultad de Ciencias,2018-01-19
829,WMAL721027HUJLZI09,FYIB981229KM9,6704,14:07:15,35.47,Chimalhuacan Randy 239 79934,Facultad de Ciencias,2018-06-14
830,FTWQ630218MRDVJP13,BIUR941107BT3,8750,13:27:08,26.85,Chimalhuacan Almo 6739 83181,Facultad de Ciencias,2015-05-02
831,PFZQ921227MDRTNE20,AJSK891129PI1,6114,14:14:17,5.56,Chimalhuacan Huxley 15 78476,Facultad de Medicina Veterinaria y Zootecnia,2011-03-28
832,OETA801206MXHRAU80,PTKC931129NZ3,7137,14:23:05,23.54,Chimalhuacan Monument 3 11581,Facultad de Ciencias,2013-08-04
833,SHNO831129HNGFRI17,QFDU761207YJ0,9313,14:37:03,10.84,Chimalhuacan Duke 4310 81778,Facultad de Ciencias,2018-10-21
834,AQIB971229MZBMIF08,DZQC941226BN6,6962,13:07:05,44.65,Chimalhuacan Vermont 21 23789,Facultad de Ciencias,2008-11-11
835,JHUM971229HDJRIH08,LCAD641029CP1,1930,14:09:07,23.58,Chimalhuacan Old Gate 73 48429,Facultad de Psicologia,2010-06-03
836,VRPM981207HKIMZL44,WSHC921229HA0,8764,13:08:04,20.87,Chimalhuacan Eagan 6 23706,Facultad de Quimica,2012-07-14
837,GHOI821109HZVAPD72,DUAC981118QJ7,3034,14:23:24,5.3,Chimalhuacan Boyd 69013 63251,Facultad de Ciencias,2010-10-22
838,LDTQ651219HNUKQT86,KARC621228HN3,4598,14:40:55,22.24,Chimalhuacan Red Cloud 5 36694,Facultad de Quimica,2013-12-05
839,LPIS951128HKNFJA29,FSLD931208SA4,1827,14:37:07,18.6,Chimalhuacan Sheridan 67250 22626,Facultad de Quimica,2012-06-18
840,WZKF961219MYWVXD27,QLUS861029QH0,6976,13:29:45,14.22,Chimalhuacan Merrick 6 75662,Facultad de Psicologia,2013-12-22
841,JGYZ791129MNJYDQ85,TPHO871219CM6,3703,13:09:57,28.32,Chimalhuacan Fair Oaks 5163 62155,Facultad de Ciencias,2012-01-10
842,HXDB831009HFULWE59,BRUL801219JO8,6014,13:11:12,3.53,Chimalhuacan Sundown 23018 23482,Facultad de Musica,2011-01-18
843,EFMS971229HLGWCN97,VYCE960819KW8,5007,13:07:16,39.13,Chimalhuacan Armistice 66179 90033,Facultad de Quimica,2012-09-17
844,KVOI950926MRDLIG45,LYUE771008WJ2,8185,14:40:46,7.23,Chimalhuacan Ridgeview 54304 57854,Facultad de Odontologia,2018-08-24
845,CBNL971227MMEQCK92,ATSK921229PZ8,5663,13:20:39,2.17,Chimalhuacan Lotheville 30262 46417,Facultad de Quimica,2013-08-24
846,HLRZ810929HUEWDI69,OJXN820929FY9,9326,14:44:17,38.59,Chimalhuacan Caliangt 95 32934,Facultad de Odontologia,2014-05-31
847,XZNT881219HOVMGY24,RUID621219SX2,6807,13:50:23,21.73,Chimalhuacan Maywood 44 72692,Facultad de Ciencias,2018-10-30
848,CWPN801227MXZOGB08,TGXH921229CA7,3133,14:10:46,6.98,Chimalhuacan 5th 4 26502,Facultad de Ciencias,2010-04-27
849,RBDV620728HTMHJR10,VSJF951216KA0,6430,14:23:25,44.25,Chimalhuacan Talmadge 8 60964,Facultad de Ciencias,2011-03-12
850,MJXK941219MEUBZS09,KYMN801229SW3,1724,14:58:16,32.61,Chimalhuacan Clove 87945 88943,Facultad de Quimica,2017-01-15
851,DKTU991226MZKUXM63,UYSX951209DN9,7355,14:10:23,38.32,Chimalhuacan Jana 63 94064,Facultad de Quimica,2012-03-18
852,XOEH801229MBYUWF40,NDXO781208IB1,4151,14:26:18,26.37,Chimalhuacan Elmside 960 99622,Facultad de Odontologia,2008-03-25
853,VFMW811227MQYZMK54,JVXT910909CU0,3471,13:42:14,8.52,Chimalhuacan Scoville 60 90674,Facultad de Ciencias,2010-11-09
854,JDES760804MJMHUA69,QZXT741209DC1,3833,14:40:47,12.77,Chimalhuacan Columbus 66201 46529,Facultad de Ciencias,2011-06-23
855,TOCF861219HOSXNC29,JBMC891028VE5,3314,14:06:17,2.6,Chimalhuacan Leroy 68 34295,Facultad de Psicologia,2008-09-27
856,NVTU991216MVXBNI60,UAPD731129XK1,7980,14:44:53,44.93,Chimalhuacan Helena 86 76873,Facultad de Musica,2014-06-21
857,ZVLO971109HSXATF86,YQLH941228DS0,3697,13:12:55,37.8,Chimalhuacan Duke 17243 73034,Facultad de Ciencias,2015-11-08
858,RFGQ861028HKIEJZ95,IUVF801129XU8,3333,14:13:21,41.34,Chimalhuacan Hoffman 55 49821,Facultad de Quimica,2015-09-02
859,MNAP991228HDHBXM09,BTWQ821209XZ5,5258,14:08:36,17.56,Chimalhuacan Waywood 63592 30597,Facultad de Ciencias,2009-12-27
860,AOCJ671226MOEKFL01,XUDK960908UZ4,2101,14:27:07,29.72,Chimalhuacan Westridge 25810 96826,Facultad de Medicina Veterinaria y Zootecnia,2016-05-27
861,MJHC951219MZVGBL17,KDUG841229EB7,4522,14:16:13,28.5,Chimalhuacan Sachs 743 71029,Facultad de Ciencias,2016-09-18
862,IUSL981219MWIGQA44,ETWR981029DN7,5990,13:56:58,39.95,Chimalhuacan Nevada 909 85670,Facultad de Odontologia,2013-02-25
863,ABPH970807HHLTON31,BFEJ741229BV9,4491,13:03:37,11.41,Chimalhuacan Erie 77883 58197,Facultad de Ciencias,2011-08-17
864,SCWY971218HYLTXH79,MORB751229BN5,3495,14:55:46,18.19,Chimalhuacan Rusk 645 88990,Facultad de Quimica,2018-07-08
865,KEYU921009MLUYKT52,YFJC970906BL6,9961,13:34:26,24.71,Chimalhuacan Center 74 78783,Facultad de Psicologia,2009-03-19
866,FWCH920728MJHIYZ87,RVHJ781129DU1,4197,14:31:45,1.55,Chimalhuacan School 4638 42561,Facultad de Psicologia,2017-03-26
867,RAYN871209MPGEMO88,ZRVY841209YL8,1975,13:25:25,24.14,Chimalhuacan Brentwood 908 58530,Facultad de Ciencias,2014-07-16
868,ZQJG851209MHEVYF13,CEQV951229DL1,7803,14:37:49,9.85,Chimalhuacan Forster 48 76743,Facultad de Ciencias,2012-03-18
869,XMZB781225HGQFMC51,KUEG631227CO5,4431,13:38:42,26.55,Chimalhuacan Carey 687 94262,Facultad de Ciencias,2011-09-22
870,ZICB940807HVHFKL35,VDCP791109YC4,9193,14:21:29,24,Magadalen Contreras Macpherson 5 87392,Facultad de Ciencias,2012-03-12
871,ZHXS881129HHNJXG81,KLGE901229VJ5,1282,14:04:24,35.89,Magadalen Contreras Kedzie 4666 37348,Facultad de Psicologia,2008-11-20
872,BXYI941224MPUISX58,KMSG851229DL7,7365,13:36:52,34.52,Magadalen Contreras Prairieview 148 55004,Facultad de Ciencias,2012-12-26
873,XJIP611205HWRVXJ53,RFLI901209SW0,3948,13:43:05,41.94,Magadalen Contreras Nelson 8205 91382,Facultad de Quimica,2017-01-19
874,VSBE921219HDWTRM81,PKAV660904OI4,4444,14:46:53,14.73,Magadalen Contreras Novick 7 37554,Facultad de Ciencias,2014-03-29
875,XPGM931126MIXGVA65,TRUY931018DP5,5302,13:35:35,33.58,Magadalen Contreras Loftsgordon 646 41117,Facultad de Ciencias,2013-12-14
876,KIAQ741129MZPUHD36,UGBJ841116KV7,2878,13:20:53,13.85,Magadalen Contreras Weeping Birch 56651 83788,Facultad de Psicologia,2013-02-07
877,HYIZ831229HISVAD16,BTSM991109KV5,9063,14:03:08,37.04,Magadalen Contreras Rutledge 87593 11311,Facultad de Ciencias,2016-07-17
878,UTLC641228HJYLKG69,XHOB661223JT2,2651,13:32:56,29.19,Magadalen Contreras Troy 3091 21110,Facultad de Quimica,2008-06-02
879,UHRI860829MQEWFP29,NYMC661126EQ6,3865,13:00:24,10.1,Magadalen Contreras Utah 4679 26758,Facultad de Quimica,2009-10-08
880,IRNU821108HYVRZE77,YWVZ921128JL4,3225,14:56:09,7,Magadalen Contreras Sundown 86983 79992,Facultad de Ciencias,2013-11-28
881,QCJA901228HGCXIB00,RGIB641228OF7,3780,13:59:44,30.31,Magadalen Contreras Dottie 9172 48775,Facultad de Ciencias,2013-09-14
882,PMAZ921228HBIYXV03,KMDF620829GB5,5555,14:40:25,19.33,Magadalen Contreras Village 6 28866,Facultad de Psicologia,2014-10-02
883,EUCD960809MWBVRJ00,NVSG651219OQ0,6666,13:02:40,10.96,Magadalen Contreras Nobel 544 39874,Facultad de Psicologia,2012-08-08
884,ZIBQ931224HBQULN65,GEQH881029KT7,9535,13:25:31,21.12,Magadalen Contreras Bellgrove 20432 49219,Facultad de Ciencias,2018-08-01
885,ZLJN901229HXYOWU15,DSFW981007CA1,2609,14:36:56,30.86,Magadalen Contreras School 4966 44410,Facultad de Odontologia,2017-06-03
886,LZWU661108HGAZBC93,XEVR961208GW8,6038,14:19:16,34.85,Magadalen Contreras Sommers 77714 80016,Facultad de Ciencias,2015-04-19
887,IWLY961209HXCATV24,KBNF961029IF1,8916,14:10:57,23.15,Magadalen Contreras Tony 6730 62493,Facultad de Quimica,2011-03-31
888,HMKG901019HVPEOB88,HINE711129FB9,6827,13:11:34,44.69,Magadalen Contreras Vernon 95151 64936,Facultad de Ciencias,2015-06-03
889,YHFD871229HYQWXH39,GRBM861128SO4,3255,14:46:58,9.93,Magadalen Contreras Lyons 732 77248,Facultad de Ciencias,2018-11-06
890,HZGD831229MAVUEH10,OYAK921127EM3,7647,14:46:06,31.25,Magadalen Contreras Anzinger 906 36701,Facultad de Psicologia,2013-11-15
891,NFOD921227MBOUDH40,KIUQ831207ZO5,3301,13:05:06,7.66,Magadalen Contreras Gale 4 52097,Facultad de Ciencias,2018-04-17
892,SVRT811213MSFLJQ99,ZOBA800729NR3,2525,14:20:55,22.4,Magadalen Contreras Summerview 9766 59286,Facultad de Quimica,2016-02-14
893,ZYEA651119MJCRZY98,PDJF990829GL9,1296,14:23:39,2.15,Magadalen Contreras Continental 773 62885,Facultad de Quimica,2011-11-24
894,BJGR951129MKQPUH68,DUVA991119MF0,9767,14:47:48,4.46,Magadalen Contreras Randy 1 26843,Facultad de Ciencias,2008-06-16
895,RQSZ991228MSNVMG41,NZHY871109DX0,7271,13:44:53,37.54,Magadalen Contreras Brentwood 729 39518,Facultad de Odontologia,2008-05-30
896,ONHJ951226HOUJDT33,WJVZ921219MI5,1980,13:38:28,7.53,Magadalen Contreras Ruskin 8 24577,Facultad de Ciencias,2011-09-22
897,JHKC791109HXRHQY81,AOCT991227MD6,9455,13:10:11,15.29,Magadalen Contreras Huxley 54 64243,Facultad de Ciencias,2016-04-20
898,BGIH611128HROMAB07,SPWC971117GD7,6650,13:47:24,38.78,Magadalen Contreras Packers 0 27456,Facultad de Ciencias,2008-05-10
899,ZENX631209HZQKRN97,CEKY681229CM4,5500,14:32:07,14.2,Magadalen Contreras Autumn Leaf 95 61049,Facultad de Psicologia,2010-05-03
900,GNQF971214HPCXIA63,JGTN940819MH2,4526,13:50:49,33.85,Magadalen Contreras Hanson 82598 75836,Facultad de Psicologia,2014-05-17
901,OHVU961007HZEDQM77,QWRZ701219GN0,2432,14:50:58,7.02,Magadalen Contreras Loftsgordon 3201 47575,Facultad de Ciencias,2017-04-07
902,TQOY981219MXLMCJ83,ACKT981228RS5,9222,14:31:29,44.11,Magadalen Contreras Huxley 44 17535,Facultad de Ingenieria,2015-05-22
903,VCXO831128MSRTFX07,SLRG601229PC6,4651,14:20:29,14.5,Magadalen Contreras Eggendart 594 97985,Facultad de Quimica,2009-11-29
904,OVNL841009MSPLCQ19,EGJF941209PU7,7622,14:03:06,24.3,Magadalen Contreras Bartelt 71 41104,Facultad de Psicologia,2018-05-10
905,UOLI921126MQKXTZ32,WVAX830509WL8,9458,13:20:27,30.71,Magadalen Contreras Erie 435 42034,Facultad de Musica,2017-07-23
906,AOEV930909MCJVYN80,DYAE981217HT2,5667,14:02:44,40.35,Magadalen Contreras Del Mar 4 46440,Facultad de Ciencias,2012-11-05
907,ERSO990828MSJIZY39,TCVN871228TB6,4967,13:48:22,43.83,Magadalen Contreras Crownhardt 2 58369,Facultad de Ciencias,2011-06-16
908,AFDC951129HOHAXC43,URSW771208BC3,5158,13:00:28,13.78,Magadalen Contreras Amoth 0 87360,Facultad de Ciencias,2018-01-06
909,FNPU851129HVCGWX30,FVYZ981229NF1,4417,13:05:03,15.27,Magadalen Contreras Melody 719 99312,Facultad de Ciencias,2014-03-21
910,EDIC951206MGPKCI11,NBUY991208ZG2,4960,13:59:34,17.69,Magadalen Contreras Twin Pines 3 51148,Facultad de Quimica,2014-01-12
911,QNFU961225MAEWHM05,WTUR851129JE4,7777,14:23:42,29.78,Magadalen Contreras Petterle 3 94235,Facultad de Ciencias,2013-05-04
912,SJPW901108HUHWTD17,DWQE761119OE3,8888,13:09:33,33.16,Magadalen Contreras Cottonwood 896 36361,Facultad de Quimica,2008-09-06
913,PAXS971107MAUNTF44,POJX681008WO3,4571,14:35:18,35.42,Magadalen Contreras Hollow Ridge 79372 73695,Facultad de Ciencias,2012-08-29
914,RCWY961219MAILMF37,SEYG960927YL9,5346,13:57:37,5.74,Magadalen Contreras Sunbrook 24 81683,Facultad de Ciencias,2017-08-17
915,UVIT901229HEYLBU32,EYRC951208LP2,9999,14:49:21,35.29,Magadalen Contreras Victoria 9 11402,Facultad de Ciencias,2014-11-09
916,VHOQ731225HFVMQG81,UGOP741129DU5,1871,13:50:55,40.27,Magadalen Contreras Texas 15106 81726,Facultad de Ciencias,2016-07-03
917,NOKX971219MHCPAQ22,PDVG871129MN3,3201,14:57:25,30.17,Magadalen Contreras School 374 56104,Facultad de Ciencias,2013-12-10
918,XBFA991208HKYTXD55,HZID821208QD8,8530,14:47:29,2.89,Magadalen Contreras Mccormick 8 25856,Facultad de Ciencias,2008-07-23
919,HBXV711007HJFTPQ83,WDEU821127DT0,5800,14:32:25,35.67,Magadalen Contreras Nancy 85705 71141,Facultad de Ciencias,2008-03-17
920,IPDN831229MWNVKL59,JWCH890918PI5,5531,14:18:37,37.22,Magadalen Contreras Goodland 9 65077,Facultad de Quimica,2012-08-26
921,MXSG811228MXUHFN95,RLGO691127GH4,4752,14:32:53,3.24,Magadalen Contreras Shelley 4 19941,Facultad de Quimica,2011-08-16
922,NLXI851208HZPINJ94,MAHW931021GQ4,4567,13:39:00,33.8,Magadalen Contreras Summer Ridge 1962 92082,Facultad de Psicologia,2009-12-27
